"date","time","sensor_20","datetime"
2017-08-18,"0115",4854,2017-08-18 01:15:00
2017-08-18,"0130",4864,2017-08-18 01:30:00
2017-08-18,"0145",4854,2017-08-18 01:45:00
2017-08-18,"0200",4864,2017-08-18 02:00:00
2017-08-18,"0215",4854,2017-08-18 02:15:00
2017-08-18,"0230",4854,2017-08-18 02:30:00
2017-08-18,"0245",4875,2017-08-18 02:45:00
2017-08-18,"0300",4885,2017-08-18 03:00:00
2017-08-18,"0315",4854,2017-08-18 03:15:00
2017-08-18,"0330",4864,2017-08-18 03:30:00
2017-08-18,"0345",4875,2017-08-18 03:45:00
2017-08-18,"0400",4875,2017-08-18 04:00:00
2017-08-18,"0415",4885,2017-08-18 04:15:00
2017-08-18,"0430",4885,2017-08-18 04:30:00
2017-08-18,"0445",4854,2017-08-18 04:45:00
2017-08-18,"0500",4875,2017-08-18 05:00:00
2017-08-18,"0515",4843,2017-08-18 05:15:00
2017-08-18,"0530",4864,2017-08-18 05:30:00
2017-08-18,"0545",4896,2017-08-18 05:45:00
2017-08-18,"0600",4885,2017-08-18 06:00:00
2017-08-18,"0615",4875,2017-08-18 06:15:00
2017-08-18,"0630",4885,2017-08-18 06:30:00
2017-08-18,"0645",4896,2017-08-18 06:45:00
2017-08-18,"0700",4896,2017-08-18 07:00:00
2017-08-18,"0715",4885,2017-08-18 07:15:00
2017-08-18,"0730",4896,2017-08-18 07:30:00
2017-08-18,"0745",4906,2017-08-18 07:45:00
2017-08-18,"0800",4875,2017-08-18 08:00:00
2017-08-18,"0815",4885,2017-08-18 08:15:00
2017-08-18,"0830",4896,2017-08-18 08:30:00
2017-08-18,"0845",4906,2017-08-18 08:45:00
2017-08-18,"0900",4896,2017-08-18 09:00:00
2017-08-18,"0915",4896,2017-08-18 09:15:00
2017-08-18,"0930",4864,2017-08-18 09:30:00
2017-08-18,"0945",4875,2017-08-18 09:45:00
2017-08-18,"1000",4875,2017-08-18 10:00:00
2017-08-18,"1015",4885,2017-08-18 10:15:00
2017-08-18,"1030",4875,2017-08-18 10:30:00
2017-08-18,"1045",4875,2017-08-18 10:45:00
2017-08-18,"1100",4875,2017-08-18 11:00:00
2017-08-18,"1115",4885,2017-08-18 11:15:00
2017-08-18,"1130",4875,2017-08-18 11:30:00
2017-08-18,"1145",4875,2017-08-18 11:45:00
2017-08-18,"1200",4875,2017-08-18 12:00:00
2017-08-18,"1215",4875,2017-08-18 12:15:00
2017-08-18,"1230",4875,2017-08-18 12:30:00
2017-08-18,"1245",4875,2017-08-18 12:45:00
2017-08-18,"1300",4896,2017-08-18 13:00:00
2017-08-18,"1315",4896,2017-08-18 13:15:00
2017-08-18,"1330",4875,2017-08-18 13:30:00
2017-08-18,"1345",4875,2017-08-18 13:45:00
2017-08-18,"1400",4885,2017-08-18 14:00:00
2017-08-18,"1415",4864,2017-08-18 14:15:00
2017-08-18,"1430",4875,2017-08-18 14:30:00
2017-08-18,"1445",4885,2017-08-18 14:45:00
2017-08-18,"1500",4864,2017-08-18 15:00:00
2017-08-18,"1515",4885,2017-08-18 15:15:00
2017-08-18,"1530",4864,2017-08-18 15:30:00
2017-08-18,"1545",4875,2017-08-18 15:45:00
2017-08-18,"1600",4854,2017-08-18 16:00:00
2017-08-18,"1615",4875,2017-08-18 16:15:00
2017-08-18,"1630",4875,2017-08-18 16:30:00
2017-08-18,"1645",4875,2017-08-18 16:45:00
2017-08-18,"1700",4864,2017-08-18 17:00:00
2017-08-18,"1715",4875,2017-08-18 17:15:00
2017-08-18,"1730",4864,2017-08-18 17:30:00
2017-08-18,"1745",4854,2017-08-18 17:45:00
2017-08-18,"1800",4864,2017-08-18 18:00:00
2017-08-18,"1815",4864,2017-08-18 18:15:00
2017-08-18,"1830",4875,2017-08-18 18:30:00
2017-08-18,"1845",4854,2017-08-18 18:45:00
2017-08-18,"1900",4864,2017-08-18 19:00:00
2017-08-18,"1915",4875,2017-08-18 19:15:00
2017-08-18,"1930",4864,2017-08-18 19:30:00
2017-08-18,"1945",4875,2017-08-18 19:45:00
2017-08-18,"2000",4875,2017-08-18 20:00:00
2017-08-18,"2015",4864,2017-08-18 20:15:00
2017-08-18,"2030",4864,2017-08-18 20:30:00
2017-08-18,"2045",4875,2017-08-18 20:45:00
2017-08-18,"2100",4864,2017-08-18 21:00:00
2017-08-18,"2115",4843,2017-08-18 21:15:00
2017-08-18,"2130",4854,2017-08-18 21:30:00
2017-08-18,"2145",4843,2017-08-18 21:45:00
2017-08-18,"2200",4854,2017-08-18 22:00:00
2017-08-18,"2215",4864,2017-08-18 22:15:00
2017-08-18,"2230",4875,2017-08-18 22:30:00
2017-08-18,"2245",4854,2017-08-18 22:45:00
2017-08-18,"2300",4864,2017-08-18 23:00:00
2017-08-18,"2315",4864,2017-08-18 23:15:00
2017-08-18,"2330",4885,2017-08-18 23:30:00
2017-08-18,"2345",4896,2017-08-18 23:45:00
2017-08-19,"0000",4864,2017-08-19 00:00:00
2017-08-19,"0015",4875,2017-08-19 00:15:00
2017-08-19,"0030",4875,2017-08-19 00:30:00
2017-08-19,"0045",4896,2017-08-19 00:45:00
2017-08-19,"0100",4896,2017-08-19 01:00:00
2017-08-19,"0115",4885,2017-08-19 01:15:00
2017-08-19,"0130",4875,2017-08-19 01:30:00
2017-08-19,"0145",4864,2017-08-19 01:45:00
2017-08-19,"0200",4864,2017-08-19 02:00:00
2017-08-19,"0215",4896,2017-08-19 02:15:00
2017-08-19,"0230",4875,2017-08-19 02:30:00
2017-08-19,"0245",4885,2017-08-19 02:45:00
2017-08-19,"0300",4896,2017-08-19 03:00:00
2017-08-19,"0315",4896,2017-08-19 03:15:00
2017-08-19,"0330",4875,2017-08-19 03:30:00
2017-08-19,"0345",4896,2017-08-19 03:45:00
2017-08-19,"0400",4896,2017-08-19 04:00:00
2017-08-19,"0415",4885,2017-08-19 04:15:00
2017-08-19,"0430",4885,2017-08-19 04:30:00
2017-08-19,"0445",4896,2017-08-19 04:45:00
2017-08-19,"0500",4896,2017-08-19 05:00:00
2017-08-19,"0515",4864,2017-08-19 05:15:00
2017-08-19,"0530",4875,2017-08-19 05:30:00
2017-08-19,"0545",4875,2017-08-19 05:45:00
2017-08-19,"0600",4896,2017-08-19 06:00:00
2017-08-19,"0615",4875,2017-08-19 06:15:00
2017-08-19,"0630",4896,2017-08-19 06:30:00
2017-08-19,"0645",4896,2017-08-19 06:45:00
2017-08-19,"0700",4896,2017-08-19 07:00:00
2017-08-19,"0715",4896,2017-08-19 07:15:00
2017-08-19,"0730",4875,2017-08-19 07:30:00
2017-08-19,"0745",4885,2017-08-19 07:45:00
2017-08-19,"0800",4896,2017-08-19 08:00:00
2017-08-19,"0815",4875,2017-08-19 08:15:00
2017-08-19,"0830",4885,2017-08-19 08:30:00
2017-08-19,"0845",4885,2017-08-19 08:45:00
2017-08-19,"0900",4875,2017-08-19 09:00:00
2017-08-19,"0915",4896,2017-08-19 09:15:00
2017-08-19,"0930",4896,2017-08-19 09:30:00
2017-08-19,"0945",4864,2017-08-19 09:45:00
2017-08-19,"1000",4896,2017-08-19 10:00:00
2017-08-19,"1015",4906,2017-08-19 10:15:00
2017-08-19,"1030",4885,2017-08-19 10:30:00
2017-08-19,"1045",4885,2017-08-19 10:45:00
2017-08-19,"1100",4896,2017-08-19 11:00:00
2017-08-19,"1115",4896,2017-08-19 11:15:00
2017-08-19,"1130",4896,2017-08-19 11:30:00
2017-08-19,"1145",4906,2017-08-19 11:45:00
2017-08-19,"1200",4896,2017-08-19 12:00:00
2017-08-19,"1215",4906,2017-08-19 12:15:00
2017-08-19,"1230",4906,2017-08-19 12:30:00
2017-08-19,"1245",4906,2017-08-19 12:45:00
2017-08-19,"1300",4917,2017-08-19 13:00:00
2017-08-19,"1315",4906,2017-08-19 13:15:00
2017-08-19,"1330",4906,2017-08-19 13:30:00
2017-08-19,"1345",4917,2017-08-19 13:45:00
2017-08-19,"1400",4917,2017-08-19 14:00:00
2017-08-19,"1415",4917,2017-08-19 14:15:00
2017-08-19,"1430",4938,2017-08-19 14:30:00
2017-08-19,"1445",4917,2017-08-19 14:45:00
2017-08-19,"1500",4917,2017-08-19 15:00:00
2017-08-19,"1515",4917,2017-08-19 15:15:00
2017-08-19,"1530",4917,2017-08-19 15:30:00
2017-08-19,"1545",4927,2017-08-19 15:45:00
2017-08-19,"1600",4896,2017-08-19 16:00:00
2017-08-19,"1615",4906,2017-08-19 16:15:00
2017-08-19,"1630",4917,2017-08-19 16:30:00
2017-08-19,"1645",4917,2017-08-19 16:45:00
2017-08-19,"1700",4906,2017-08-19 17:00:00
2017-08-19,"1715",4927,2017-08-19 17:15:00
2017-08-19,"1730",4948,2017-08-19 17:30:00
2017-08-19,"1745",4906,2017-08-19 17:45:00
2017-08-19,"1800",4896,2017-08-19 18:00:00
2017-08-19,"1815",4896,2017-08-19 18:15:00
2017-08-19,"1830",4885,2017-08-19 18:30:00
2017-08-19,"1845",4896,2017-08-19 18:45:00
2017-08-19,"1900",4885,2017-08-19 19:00:00
2017-08-19,"1915",4885,2017-08-19 19:15:00
2017-08-19,"1930",4885,2017-08-19 19:30:00
2017-08-19,"1945",4906,2017-08-19 19:45:00
2017-08-19,"2000",4896,2017-08-19 20:00:00
2017-08-19,"2015",4885,2017-08-19 20:15:00
2017-08-19,"2030",4896,2017-08-19 20:30:00
2017-08-19,"2045",4906,2017-08-19 20:45:00
2017-08-19,"2100",4885,2017-08-19 21:00:00
2017-08-19,"2115",4917,2017-08-19 21:15:00
2017-08-19,"2130",4896,2017-08-19 21:30:00
2017-08-19,"2145",4896,2017-08-19 21:45:00
2017-08-19,"2200",4885,2017-08-19 22:00:00
2017-08-19,"2215",4885,2017-08-19 22:15:00
2017-08-19,"2230",4906,2017-08-19 22:30:00
2017-08-19,"2245",4906,2017-08-19 22:45:00
2017-08-19,"2300",4885,2017-08-19 23:00:00
2017-08-19,"2315",4896,2017-08-19 23:15:00
2017-08-19,"2330",4896,2017-08-19 23:30:00
2017-08-19,"2345",4896,2017-08-19 23:45:00
2017-08-20,"0000",4906,2017-08-20 00:00:00
2017-08-20,"0015",4896,2017-08-20 00:15:00
2017-08-20,"0030",4906,2017-08-20 00:30:00
2017-08-20,"0045",4906,2017-08-20 00:45:00
2017-08-20,"0100",4896,2017-08-20 01:00:00
2017-08-20,"0115",4906,2017-08-20 01:15:00
2017-08-20,"0130",4906,2017-08-20 01:30:00
2017-08-20,"0145",4896,2017-08-20 01:45:00
2017-08-20,"0200",4906,2017-08-20 02:00:00
2017-08-20,"0215",4896,2017-08-20 02:15:00
2017-08-20,"0230",4917,2017-08-20 02:30:00
2017-08-20,"0245",4906,2017-08-20 02:45:00
2017-08-20,"0300",4917,2017-08-20 03:00:00
2017-08-20,"0315",4906,2017-08-20 03:15:00
2017-08-20,"0330",4927,2017-08-20 03:30:00
2017-08-20,"0345",4896,2017-08-20 03:45:00
2017-08-20,"0400",4906,2017-08-20 04:00:00
2017-08-20,"0415",4917,2017-08-20 04:15:00
2017-08-20,"0430",4906,2017-08-20 04:30:00
2017-08-20,"0445",4896,2017-08-20 04:45:00
2017-08-20,"0500",4917,2017-08-20 05:00:00
2017-08-20,"0515",4896,2017-08-20 05:15:00
2017-08-20,"0530",4896,2017-08-20 05:30:00
2017-08-20,"0545",4896,2017-08-20 05:45:00
2017-08-20,"0600",4906,2017-08-20 06:00:00
2017-08-20,"0615",4896,2017-08-20 06:15:00
2017-08-20,"0630",4896,2017-08-20 06:30:00
2017-08-20,"0645",4896,2017-08-20 06:45:00
2017-08-20,"0700",4896,2017-08-20 07:00:00
2017-08-20,"0715",4896,2017-08-20 07:15:00
2017-08-20,"0730",4896,2017-08-20 07:30:00
2017-08-20,"0745",4896,2017-08-20 07:45:00
2017-08-20,"0800",4896,2017-08-20 08:00:00
2017-08-20,"0815",4906,2017-08-20 08:15:00
2017-08-20,"0830",4896,2017-08-20 08:30:00
2017-08-20,"0845",4906,2017-08-20 08:45:00
2017-08-20,"0900",4906,2017-08-20 09:00:00
2017-08-20,"0915",4896,2017-08-20 09:15:00
2017-08-20,"0930",4896,2017-08-20 09:30:00
2017-08-20,"0945",4906,2017-08-20 09:45:00
2017-08-20,"1000",4906,2017-08-20 10:00:00
2017-08-20,"1015",4917,2017-08-20 10:15:00
2017-08-20,"1030",4896,2017-08-20 10:30:00
2017-08-20,"1045",4906,2017-08-20 10:45:00
2017-08-20,"1100",4906,2017-08-20 11:00:00
2017-08-20,"1115",4917,2017-08-20 11:15:00
2017-08-20,"1130",4906,2017-08-20 11:30:00
2017-08-20,"1145",4917,2017-08-20 11:45:00
2017-08-20,"1200",4927,2017-08-20 12:00:00
2017-08-20,"1215",4917,2017-08-20 12:15:00
2017-08-20,"1230",4927,2017-08-20 12:30:00
2017-08-20,"1245",4927,2017-08-20 12:45:00
2017-08-20,"1300",4927,2017-08-20 13:00:00
2017-08-20,"1315",4927,2017-08-20 13:15:00
2017-08-20,"1330",4927,2017-08-20 13:30:00
2017-08-20,"1345",4927,2017-08-20 13:45:00
2017-08-20,"1400",4927,2017-08-20 14:00:00
2017-08-20,"1415",4927,2017-08-20 14:15:00
2017-08-20,"1430",4938,2017-08-20 14:30:00
2017-08-20,"1445",4938,2017-08-20 14:45:00
2017-08-20,"1500",4938,2017-08-20 15:00:00
2017-08-20,"1515",4927,2017-08-20 15:15:00
2017-08-20,"1530",4927,2017-08-20 15:30:00
2017-08-20,"1545",4927,2017-08-20 15:45:00
2017-08-20,"1600",4927,2017-08-20 16:00:00
2017-08-20,"1615",4938,2017-08-20 16:15:00
2017-08-20,"1630",4938,2017-08-20 16:30:00
2017-08-20,"1645",4938,2017-08-20 16:45:00
2017-08-20,"1700",4948,2017-08-20 17:00:00
2017-08-20,"1715",4948,2017-08-20 17:15:00
2017-08-20,"1730",4948,2017-08-20 17:30:00
2017-08-20,"1745",4938,2017-08-20 17:45:00
2017-08-20,"1800",4948,2017-08-20 18:00:00
2017-08-20,"1815",4938,2017-08-20 18:15:00
2017-08-20,"1830",4938,2017-08-20 18:30:00
2017-08-20,"1845",4948,2017-08-20 18:45:00
2017-08-20,"1900",4938,2017-08-20 19:00:00
2017-08-20,"1915",4959,2017-08-20 19:15:00
2017-08-20,"1930",4948,2017-08-20 19:30:00
2017-08-20,"1945",4938,2017-08-20 19:45:00
2017-08-20,"2000",4959,2017-08-20 20:00:00
2017-08-20,"2015",4948,2017-08-20 20:15:00
2017-08-20,"2030",4970,2017-08-20 20:30:00
2017-08-20,"2045",4948,2017-08-20 20:45:00
2017-08-20,"2100",4970,2017-08-20 21:00:00
2017-08-20,"2115",4980,2017-08-20 21:15:00
2017-08-20,"2130",4970,2017-08-20 21:30:00
2017-08-20,"2145",4970,2017-08-20 21:45:00
2017-08-20,"2200",4980,2017-08-20 22:00:00
2017-08-20,"2215",4959,2017-08-20 22:15:00
2017-08-20,"2230",4991,2017-08-20 22:30:00
2017-08-20,"2245",4970,2017-08-20 22:45:00
2017-08-20,"2300",4970,2017-08-20 23:00:00
2017-08-20,"2315",4980,2017-08-20 23:15:00
2017-08-20,"2330",4980,2017-08-20 23:30:00
2017-08-20,"2345",5001,2017-08-20 23:45:00
2017-08-21,"0000",4980,2017-08-21 00:00:00
2017-08-21,"0015",4980,2017-08-21 00:15:00
2017-08-21,"0030",5001,2017-08-21 00:30:00
2017-08-21,"0045",5001,2017-08-21 00:45:00
2017-08-21,"0100",4980,2017-08-21 01:00:00
2017-08-21,"0115",4991,2017-08-21 01:15:00
2017-08-21,"0130",5001,2017-08-21 01:30:00
2017-08-21,"0145",4991,2017-08-21 01:45:00
2017-08-21,"0200",4991,2017-08-21 02:00:00
2017-08-21,"0215",5001,2017-08-21 02:15:00
2017-08-21,"0230",5001,2017-08-21 02:30:00
2017-08-21,"0245",5001,2017-08-21 02:45:00
2017-08-21,"0300",4991,2017-08-21 03:00:00
2017-08-21,"0315",5023,2017-08-21 03:15:00
2017-08-21,"0330",5001,2017-08-21 03:30:00
2017-08-21,"0345",5001,2017-08-21 03:45:00
2017-08-21,"0400",5033,2017-08-21 04:00:00
2017-08-21,"0415",5023,2017-08-21 04:15:00
2017-08-21,"0430",5012,2017-08-21 04:30:00
2017-08-21,"0445",5012,2017-08-21 04:45:00
2017-08-21,"0500",5023,2017-08-21 05:00:00
2017-08-21,"0515",5012,2017-08-21 05:15:00
2017-08-21,"0530",5033,2017-08-21 05:30:00
2017-08-21,"0545",5023,2017-08-21 05:45:00
2017-08-21,"0600",5012,2017-08-21 06:00:00
2017-08-21,"0615",5012,2017-08-21 06:15:00
2017-08-21,"0630",5033,2017-08-21 06:30:00
2017-08-21,"0645",5023,2017-08-21 06:45:00
2017-08-21,"0700",5012,2017-08-21 07:00:00
2017-08-21,"0715",5001,2017-08-21 07:15:00
2017-08-21,"0730",5012,2017-08-21 07:30:00
2017-08-21,"0745",5033,2017-08-21 07:45:00
2017-08-21,"0800",5012,2017-08-21 08:00:00
2017-08-21,"0815",5023,2017-08-21 08:15:00
2017-08-21,"0830",5023,2017-08-21 08:30:00
2017-08-21,"0845",5023,2017-08-21 08:45:00
2017-08-21,"0900",5012,2017-08-21 09:00:00
2017-08-21,"0915",5012,2017-08-21 09:15:00
2017-08-21,"0930",5012,2017-08-21 09:30:00
2017-08-21,"0945",5012,2017-08-21 09:45:00
2017-08-21,"1000",4991,2017-08-21 10:00:00
2017-08-21,"1015",5001,2017-08-21 10:15:00
2017-08-21,"1030",4991,2017-08-21 10:30:00
2017-08-21,"1045",4991,2017-08-21 10:45:00
2017-08-21,"1100",5001,2017-08-21 11:00:00
2017-08-21,"1115",4991,2017-08-21 11:15:00
2017-08-21,"1130",4991,2017-08-21 11:30:00
2017-08-21,"1145",4991,2017-08-21 11:45:00
2017-08-21,"1200",4991,2017-08-21 12:00:00
2017-08-21,"1215",4980,2017-08-21 12:15:00
2017-08-21,"1230",4980,2017-08-21 12:30:00
2017-08-21,"1245",4980,2017-08-21 12:45:00
2017-08-21,"1300",4970,2017-08-21 13:00:00
2017-08-21,"1315",4970,2017-08-21 13:15:00
2017-08-21,"1330",4980,2017-08-21 13:30:00
2017-08-21,"1345",4959,2017-08-21 13:45:00
2017-08-21,"1400",4970,2017-08-21 14:00:00
2017-08-21,"1415",4948,2017-08-21 14:15:00
2017-08-21,"1430",4959,2017-08-21 14:30:00
2017-08-21,"1445",4959,2017-08-21 14:45:00
2017-08-21,"1500",4959,2017-08-21 15:00:00
2017-08-21,"1515",4970,2017-08-21 15:15:00
2017-08-21,"1530",4959,2017-08-21 15:30:00
2017-08-21,"1545",4980,2017-08-21 15:45:00
2017-08-21,"1600",4959,2017-08-21 16:00:00
2017-08-21,"1615",4948,2017-08-21 16:15:00
2017-08-21,"1630",4959,2017-08-21 16:30:00
2017-08-21,"1645",4959,2017-08-21 16:45:00
2017-08-21,"1700",4948,2017-08-21 17:00:00
2017-08-21,"1715",4959,2017-08-21 17:15:00
2017-08-21,"1730",4948,2017-08-21 17:30:00
2017-08-21,"1745",4970,2017-08-21 17:45:00
2017-08-21,"1800",4948,2017-08-21 18:00:00
2017-08-21,"1815",4959,2017-08-21 18:15:00
2017-08-21,"1830",4959,2017-08-21 18:30:00
2017-08-21,"1845",4927,2017-08-21 18:45:00
2017-08-21,"1900",4948,2017-08-21 19:00:00
2017-08-21,"1915",4938,2017-08-21 19:15:00
2017-08-21,"1930",4938,2017-08-21 19:30:00
2017-08-21,"1945",4927,2017-08-21 19:45:00
2017-08-21,"2000",4938,2017-08-21 20:00:00
2017-08-21,"2015",4927,2017-08-21 20:15:00
2017-08-21,"2030",4927,2017-08-21 20:30:00
2017-08-21,"2045",4917,2017-08-21 20:45:00
2017-08-21,"2100",4938,2017-08-21 21:00:00
2017-08-21,"2115",4938,2017-08-21 21:15:00
2017-08-21,"2130",4948,2017-08-21 21:30:00
2017-08-21,"2145",4927,2017-08-21 21:45:00
2017-08-21,"2200",4927,2017-08-21 22:00:00
2017-08-21,"2215",4917,2017-08-21 22:15:00
2017-08-21,"2230",4948,2017-08-21 22:30:00
2017-08-21,"2245",4938,2017-08-21 22:45:00
2017-08-21,"2300",4917,2017-08-21 23:00:00
2017-08-21,"2315",4927,2017-08-21 23:15:00
2017-08-21,"2330",4917,2017-08-21 23:30:00
2017-08-21,"2345",4938,2017-08-21 23:45:00
2017-08-22,"0000",4906,2017-08-22 00:00:00
2017-08-22,"0015",4927,2017-08-22 00:15:00
2017-08-22,"0030",4917,2017-08-22 00:30:00
2017-08-22,"0045",4896,2017-08-22 00:45:00
2017-08-22,"0100",4906,2017-08-22 01:00:00
2017-08-22,"0115",4917,2017-08-22 01:15:00
2017-08-22,"0130",4906,2017-08-22 01:30:00
2017-08-22,"0145",4896,2017-08-22 01:45:00
2017-08-22,"0200",4896,2017-08-22 02:00:00
2017-08-22,"0215",4906,2017-08-22 02:15:00
2017-08-22,"0230",4885,2017-08-22 02:30:00
2017-08-22,"0245",4896,2017-08-22 02:45:00
2017-08-22,"0300",4875,2017-08-22 03:00:00
2017-08-22,"0315",4896,2017-08-22 03:15:00
2017-08-22,"0330",4875,2017-08-22 03:30:00
2017-08-22,"0345",4864,2017-08-22 03:45:00
2017-08-22,"0400",4864,2017-08-22 04:00:00
2017-08-22,"0415",4875,2017-08-22 04:15:00
2017-08-22,"0430",4875,2017-08-22 04:30:00
2017-08-22,"0445",4875,2017-08-22 04:45:00
2017-08-22,"0500",4843,2017-08-22 05:00:00
2017-08-22,"0515",4864,2017-08-22 05:15:00
2017-08-22,"0530",4854,2017-08-22 05:30:00
2017-08-22,"0545",4864,2017-08-22 05:45:00
2017-08-22,"0600",4833,2017-08-22 06:00:00
2017-08-22,"0615",4833,2017-08-22 06:15:00
2017-08-22,"0630",4833,2017-08-22 06:30:00
2017-08-22,"0645",4822,2017-08-22 06:45:00
2017-08-22,"0700",4822,2017-08-22 07:00:00
2017-08-22,"0715",4822,2017-08-22 07:15:00
2017-08-22,"0730",4822,2017-08-22 07:30:00
2017-08-22,"0745",4801,2017-08-22 07:45:00
2017-08-22,"0800",4801,2017-08-22 08:00:00
2017-08-22,"0815",4801,2017-08-22 08:15:00
2017-08-22,"0830",4801,2017-08-22 08:30:00
2017-08-22,"0845",4791,2017-08-22 08:45:00
2017-08-22,"0900",4791,2017-08-22 09:00:00
2017-08-22,"0915",4801,2017-08-22 09:15:00
2017-08-22,"0930",4780,2017-08-22 09:30:00
2017-08-22,"0945",4770,2017-08-22 09:45:00
2017-08-22,"1000",4770,2017-08-22 10:00:00
2017-08-22,"1015",4780,2017-08-22 10:15:00
2017-08-22,"1030",4760,2017-08-22 10:30:00
2017-08-22,"1045",4770,2017-08-22 10:45:00
2017-08-22,"1100",NA,2017-08-22 11:00:00
2017-08-22,"1115",NA,2017-08-22 11:15:00
2017-08-22,"1130",NA,2017-08-22 11:30:00
2017-08-22,"1145",NA,2017-08-22 11:45:00
2017-08-22,"1200",4739,2017-08-22 12:00:00
2017-08-22,"1215",4728,2017-08-22 12:15:00
2017-08-22,"1230",4728,2017-08-22 12:30:00
2017-08-22,"1245",4718,2017-08-22 12:45:00
2017-08-22,"1300",4718,2017-08-22 13:00:00
2017-08-22,"1315",4697,2017-08-22 13:15:00
2017-08-22,"1330",4697,2017-08-22 13:30:00
2017-08-22,"1345",4687,2017-08-22 13:45:00
2017-08-22,"1400",4687,2017-08-22 14:00:00
2017-08-22,"1415",4677,2017-08-22 14:15:00
2017-08-22,"1430",4697,2017-08-22 14:30:00
2017-08-22,"1445",4656,2017-08-22 14:45:00
2017-08-22,"1500",4687,2017-08-22 15:00:00
2017-08-22,"1515",4666,2017-08-22 15:15:00
2017-08-22,"1530",4646,2017-08-22 15:30:00
2017-08-22,"1545",4666,2017-08-22 15:45:00
2017-08-22,"1600",4646,2017-08-22 16:00:00
2017-08-22,"1615",4666,2017-08-22 16:15:00
2017-08-22,"1630",4656,2017-08-22 16:30:00
2017-08-22,"1645",4656,2017-08-22 16:45:00
2017-08-22,"1700",4656,2017-08-22 17:00:00
2017-08-22,"1715",4625,2017-08-22 17:15:00
2017-08-22,"1730",4646,2017-08-22 17:30:00
2017-08-22,"1745",4666,2017-08-22 17:45:00
2017-08-22,"1800",4646,2017-08-22 18:00:00
2017-08-22,"1815",4625,2017-08-22 18:15:00
2017-08-22,"1830",4646,2017-08-22 18:30:00
2017-08-22,"1845",4625,2017-08-22 18:45:00
2017-08-22,"1900",4636,2017-08-22 19:00:00
2017-08-22,"1915",4625,2017-08-22 19:15:00
2017-08-22,"1930",4656,2017-08-22 19:30:00
2017-08-22,"1945",4625,2017-08-22 19:45:00
2017-08-22,"2000",4636,2017-08-22 20:00:00
2017-08-22,"2015",4625,2017-08-22 20:15:00
2017-08-22,"2030",4636,2017-08-22 20:30:00
2017-08-22,"2045",4615,2017-08-22 20:45:00
2017-08-22,"2100",6521,2017-08-22 21:00:00
2017-08-22,"2115",6557,2017-08-22 21:15:00
2017-08-22,"2130",6545,2017-08-22 21:30:00
2017-08-22,"2145",6521,2017-08-22 21:45:00
2017-08-22,"2200",6497,2017-08-22 22:00:00
2017-08-22,"2215",6509,2017-08-22 22:15:00
2017-08-22,"2230",6545,2017-08-22 22:30:00
2017-08-22,"2245",6497,2017-08-22 22:45:00
2017-08-22,"2300",6533,2017-08-22 23:00:00
2017-08-22,"2315",6533,2017-08-22 23:15:00
2017-08-22,"2330",6533,2017-08-22 23:30:00
2017-08-22,"2345",6509,2017-08-22 23:45:00
2017-08-23,"0000",4636,2017-08-23 00:00:00
2017-08-23,"0015",4718,2017-08-23 00:15:00
2017-08-23,"0030",4615,2017-08-23 00:30:00
2017-08-23,"0045",4636,2017-08-23 00:45:00
2017-08-23,"0100",4636,2017-08-23 01:00:00
2017-08-23,"0115",4677,2017-08-23 01:15:00
2017-08-23,"0130",4677,2017-08-23 01:30:00
2017-08-23,"0145",4687,2017-08-23 01:45:00
2017-08-23,"0200",4697,2017-08-23 02:00:00
2017-08-23,"0215",4728,2017-08-23 02:15:00
2017-08-23,"0230",4656,2017-08-23 02:30:00
2017-08-23,"0245",4677,2017-08-23 02:45:00
2017-08-23,"0300",4636,2017-08-23 03:00:00
2017-08-23,"0315",4687,2017-08-23 03:15:00
2017-08-23,"0330",4666,2017-08-23 03:30:00
2017-08-23,"0345",4718,2017-08-23 03:45:00
2017-08-23,"0400",4656,2017-08-23 04:00:00
2017-08-23,"0415",4718,2017-08-23 04:15:00
2017-08-23,"0430",4708,2017-08-23 04:30:00
2017-08-23,"0445",4666,2017-08-23 04:45:00
2017-08-23,"0500",4677,2017-08-23 05:00:00
2017-08-23,"0515",4728,2017-08-23 05:15:00
2017-08-23,"0530",4687,2017-08-23 05:30:00
2017-08-23,"0545",4666,2017-08-23 05:45:00
2017-08-23,"0600",4697,2017-08-23 06:00:00
2017-08-23,"0615",4666,2017-08-23 06:15:00
2017-08-23,"0630",4708,2017-08-23 06:30:00
2017-08-23,"0645",4656,2017-08-23 06:45:00
2017-08-23,"0700",4687,2017-08-23 07:00:00
2017-08-23,"0715",4656,2017-08-23 07:15:00
2017-08-23,"0730",4708,2017-08-23 07:30:00
2017-08-23,"0745",4677,2017-08-23 07:45:00
2017-08-23,"0800",4697,2017-08-23 08:00:00
2017-08-23,"0815",4646,2017-08-23 08:15:00
2017-08-23,"0830",4656,2017-08-23 08:30:00
2017-08-23,"0845",4687,2017-08-23 08:45:00
2017-08-23,"0900",4739,2017-08-23 09:00:00
2017-08-23,"0915",4708,2017-08-23 09:15:00
2017-08-23,"0930",4728,2017-08-23 09:30:00
2017-08-23,"0945",4749,2017-08-23 09:45:00
2017-08-23,"1000",4697,2017-08-23 10:00:00
2017-08-23,"1015",4708,2017-08-23 10:15:00
